title,body,label
이재명 “계엄 때 1만명 학살 계획’…與 “가짜뉴스 법적 조치”,친위 군사쿠데타 계획에는 5000~1만명의 국민을 학살하려던 계획이 들어있었다”고 주장했다,1
"김재원 ""조용한 정청래 수상해…이재명, 헌재결정 알고 있을 것"" [일타뉴스]",수사권 조정 법률을 하면서 경찰 조사와 같이 만들었거든요,1
"홍준표, 조기 대선 출마 출사표?…""정치 인생의 마지막 사명""","SNS 통해 ""선진국 시대를 열어야 할 때""""다음주 절차 밟아 국민 앞에 다시 설 것"" [서울경제] 홍준표(사진) 대구시장이 윤석열 전 대통령 파면으로 촉발된 조기 대선에 출마 의사를 공식화했다",0
"장경원 순천시의원, ‘순천시 마을 방송 시스템 개선’ 촉구","산불 및 복합 재난, 실질적이고 지속 가능한 대응 체계 구축 필요 장경원 순천시의원이 지난 9일 제286회 임시회 제1차 본회의 의원 자유발언을 통해 순천시 마을 방송 시스템 개선을 촉구하고 나섰다.장경원(더불어민주당, 도사·상사·별량·낙안·외서) 순천시의원이 지난 9일 제286회 임시회 제1차 본회의 의원 자유발언을 통해 순천시 마을 방송 시스템 개선을 촉구하고 나섰다.장경원 의원은 최근 발생한 대형 산불과 관련해 순천시 마을 방송 시스템의 개선을 강력히 요구하며 “정보 전달의 사각지대를 해소함으로써 시민의 생명과 재산을 지킬 수 있는 실질적이고 지속 가능한 재난 대응 체계 구축의 필요성”을 강조했다",0
"尹 파면 이틀 후 개헌 띄운 우원식..장성철 ""다분히 정치적 의도 있어 보여""",왜 그때 했을까 그거는 우원식 의장만 알겠지만 정치 공학적으로 보면 어쨌든 사명감이 있었던 것 같고 본인이 여차하면 대선 후보 경선에 한번 뛰어볼까 그런 생각도 있는 것 같고요,1
"韓 계엄사태, 北엔 잭팟…軍기밀 거저 얻어","WSJ ""국정조사 등서 정보 노출 北 국방력 강화 기회 삼을 것"" 윤석열 전 대통령 탄핵 국면에서 남한의 군 기밀이 공개적으로 유출돼 김정은 북한 국무위원장이 ‘정보 횡재(windfall)’를 챙겼다고 월스트리트저널(WSJ)이 지난 4일 보도했다",0
"[인터뷰] 유정복 ""이재명과 맞대결하면 완승…불량품과 최상품의 대결""","그러면서 ""선거는 진실 찾기 게임""이라며 ""가짜에 속으면 쪽박 차는 것이고 진실을 찾으면 대박 나는 것""이라고 했다",1
김문수 “대통합이든 대연정이든 해야”…‘중도층 구애’ 출사표,김 전 장관은 이날 국회에서 기자회견을 열고 “저에게 내려진 국민의 뜻을 받들기로 했다”며 제21대 대선 출마를 밝혔다,0
윤석열 탄핵 '만장일치 파면'...조기 대선 막 올라,행위 자체가 내란죄를 구성한다든가 또는 민주적으로 선출된 대통령을 파면할 정도의 중대한 사유인가에 대해서도 여전히 좀 다른 생각이었는데,1
"[뉴스하이킥] 김상욱 ""'1호 당원' 尹, 징계 당연.. 일반 당원들은 의원들과 다르게 판단할 것""",◎ 진행자 > 어제 한덕수 권한대행의 행위에 대해서 국민적 비판이 높은데요,1
민주당 “국민의힘 후보 내선 안 돼”…‘관세 대응’ 경제 행보,전환했습니다,1
"국회 APEC특위 위원들 ""잼버리처럼 하면 안 돼"" 철저 준비 당부","시설 개·보수가 늦어지고 있다며 ""2025 APEC 정상회의는 12·3 비상계엄으로 무너진 경제와 국가의 품격을 되살릴 수 있는 중요한 회의다",1
"박지원 ""尹 탄핵 선고, 4월 4일 사(巳)시... 8대 0 인용 확실""",알겠습니다,1
"'비명계' 김동연 ""국민 배제한 경선은 퇴행..공정 원칙 무너뜨려""","▲ 4월 9일 인천공항에서 대선 출마 선언하는 김동연 경기도지사 [연합뉴스] 더불어민주당이 차기 대선 경선 룰로 '당원 50%, 일반여론조사 50%' 방식을 잠정 확정한 데 대해 비명계 김동연 경기도지사가 강하게 반발했습니다",0
"신지호 ""'정치 서태지' 한동훈, 경선 통과 가능..중진들 '위협' 느낄 수밖에""",치러질 거라고 예상하십니까,1
"尹, 관저 떠나 886일만에 사저 복귀…참모들 배웅",내고 관저를 찾았습니다,0
"한미동맹 재확인 韓 권한대행, 트럼프 美 대통령과 첫 통화. '관세·조선·LNG·방위비' 등 대화","역시 SNS 트루스소셜 공식 계정을 통해 ""한국 한 권한대행과 좋은 통화 나눴다""며 ""엄청난 (한국의 대미) 흑자, 관세, 조선, 대규모 미국 액화천연가스(LNG) 구매, 알래스카주 파이프라인 합작 투자 그리고 (미국이) 한국에 제공하는 대규모 군사 보호에 대한 비용 관련 이야기를 나눴다""고 소감을 남겼다",0
"[인터뷰] 조갑제가 본 '전원일치 파면'…""헌법의 칼로 윤석열 응징한 것""",좀 해야 한다고 보실까요? 출당 조치나 이런 것들을 다 해야 한다고 보실까요? [조갑제/조갑제TV 대표 : 아니 출당 제명 이것은 12월 4일날 했어야죠,1
이석연 前법제처장 “韓대행 재판관 지명은 중대한 법 위반”,법제처의 공식적인 입장이 아님’이라고 밝혔다.) ―김석우 법무부 장관 직무대행이 9일 국회 법제사법위원회 전체회의에서 “대통령 궐위와 사고에는 중요한 차이가 있다”면서 “궐위 시에는 권한대행이 적극적으로 권한을 행사할 수 있다”고 말했는데,1
윤 대통령 탄핵 심판 선고 앞둔 헌재,[서울=뉴시스] 김명년 기자 = 윤석열 대통령 탄핵 심판을 하루 앞둔 3일 밤 서울 종로구 헌법재판소 경내에 조명이 켜져있다,1
"홍준표, 다음 주 대구시장 사퇴",[앵커] 여권 잠룡들 움직임도 빨라지고 있습니다,1
"'명태균 게이트' 정치권 겨냥, 경선판도 흔드나","명태균은 석방, 강혜경은 언론 접촉면 넓혀 오세훈·홍준표·박형준·이준석 등 거론 관련 인사들 법적 대응하며 극구 부인 '명태균 논란' 6·3 대선까지 파장 법원이 국회의원 공천을 대가로 서로 돈을 주고받은 혐의 등으로 구속기소 된 정치 브로커 명태균 씨와 국민의힘 김영선 전 의원의 보석 신청을 9일 허가했다",1
축하 떡 자르는 홍준호-오세훈-박찬대,"[서울=뉴시스] 이영환 기자 = 홍준호(왼쪽부터) 조선일보 발행인, 오세훈 서울시장, 박찬대 더불어민주당 원내대표가 7일 오후 서울 중구 한국프레스센터에서 열린 제69회 신문의 날 기념 축하연에서 축하 떡을 자르고 있다",0
하루 앞으로 다가온 운명의 날,(서울=연합뉴스) 임화영 기자 = 윤석열 대통령 탄핵심판 선고를 하루 앞둔 3일 서울 종로구 헌법재판소 앞에서 한 방송사 취재진이 리포팅을 준비하고 있다,1
"야 ""헌재, 국민 뜻 무겁게 받들어야…파면 확신""",'8대 0' 만장일치 파면을 확신한다고 밝혔습니다,1
"추미애, 오세훈 불출마에 “명태균이 세긴 세네”","秋, 오세훈 불출마 명태균 의혹 연관 주장더불어민주당 추미애 의원이 12일 오세훈 서울시장의 불출마 선언과 관련해 “명태균이 세긴 세다”라고 주장했다",1
1차 민심 100%로 뽑는 국민의힘 '빅4'는 누구?,"국민의힘, 대선 경선 일정 및 방식 확정 민심 100% 조사로 2차 진출 4인 선정 김문수·홍준표·오세훈·한동훈 예측 多 '안철수·나경원 4위권내' 예상도 나와 10일 현재까지 국민의힘 21대 대선 경선 출마를 공식화한 (첫줄 왼쪽부터 가나다순으로 시계방향) 김문수 전 고용노동부 장관, 나경원 국민의힘 의원, 안철수 국민의힘 의원, 오세훈 서울특별시장, 유정복 인천광역시장, 이정현 전 새누리당 대표, 이철우 경북도지사, 최경환 전 경제부총리, 한동훈 국민의힘 전 대표, 홍준표 대구광역시장 ⓒ데일리안 홍금표 기자·뉴시스 [데일리안 = 고수정 기자] 국민의힘이 대선 후보 선출을 위한 경선 일정과 방식을 확정하면서, 당장 오는 22일 발표될 1차 예비경선(컷오프) 통과자 4인이 누가 될지에 이목이 쏠린다",0
"'전직 대통령 신분' 尹, 오는 14일 형사재판 첫 공판 [뉴스와이드]",출연자>서정욱 변호사 서용주 맥정치사회연구소장 서정빈 변호사 #MBN #뉴스와이드 #한성원 #형사재판 #윤석열 #김건희 #내란 #혐의 #재판 #14일 #불소추특권 #구속취소 #검찰 #공수처 #거부권 #수사 #최상목 #조태열,1
"외교부 ""필리핀 피랍 한국인 1명 신병 확보…건강 양호""","3월 필리핀 파라냐케서 납치 사건 발생 현지시간 4일 새벽, 신병 안전하게 확보 외교부는 4일 필리핀 파라냐케시에서 지난달 납치된 한국인 1명의 신병이 안전하게 확보됐다고 밝혔다",0
용산? 청와대? 세종? 광화문? 차기 대통령 집무실 어디일까,“일단은 용산서” 현실론 우세 속 청와대 복귀·세종 이전론 ‘분분’ 서울 중구 한국프레스센터에서 지난 6일 바라본 청와대 전경,1
전남 담양군수-조국혁신당 정철원 당선…부산교육감·거제시장 등 야권 '약진',전 부산시교육감이 대법원에서 불법 선거운동에 따른 벌금 700만 원형을 확정받고 직을 상실함에 따라 치러졌다,0
지자체 5곳 중 4곳 ‘야권 압승’…민심은 이미 윤석열 ‘심판’,민주당 대표가 유일하게 직접 방문해 지지 유세를 벌인 곳이다,0
"박용진 ""한덕수 차출론? 자식은 많지만 제사 지낼 자식 없는 꼴""",그 권한을 행사하지 않았는데 제가 예전에도 말씀드렸습니다만 진짜 민주주의에서의 지도자는 자기의 법적 제도적 권한이어도 절제할 줄 아는 용기가 필요하고 또 나아가서는 지지층이 하자고 그래도 공동체에 도움이 되지 않으면 노할 용기가 필요하고요,1
"[여랑야랑]D-1, 물러설 수 없다? / 남이 하면 ‘선동’?",나섰는데요,1
"""재출마하면 된다""... 尹 파면에 극우 커뮤니티 무리한 주장","가능해 보인다""라는 글들이 올라오고 있다",1
"美, 尹 파면에 ""헌재 결정 존중""…차기 대통령 언급도(종합)",전 대통령의 비상 계엄 선포 이후 그러한 기대감은 수포로 돌아갔다,1
이재명·한동훈 대선 동시 출격…본격 대선 정국으로,"대통령 탄핵소추안이 국회 본회의를 통과하자 당내에서 거센 반발을 마주했고 결국 사퇴한 바 있다.한 전 대표는 최근의 국정 혼란을 사과하면서 ""국민이 먼저인 나라, 성장하는 중산층의 나라, 실용이 이념을 이기는 나라를 만들겠다""고 외쳤다",0
"美국무부, 尹파면에 ""한국 민주제도, 헌재 결정 존중""(종합)",이내에 대통령을 선출하는 선거를 치러야 한다,0
헌정사상 두 번째 파면된 대통령…2년 11개월 만에 실각,논란에 시끄러웠습니다,0
이석연 前법제처장 “韓대행 재판관 지명은 중대한 법 위반”,“대통령 궐위땐 대행이 적극적 권한 행사? 상당히 자의적 해석 헌법해석 주관하는 법제처가 ‘궐위 때도 현상유지 그쳐야’ 명시” 이석연 전 법제처장이 22일 오후 서울 종로구 스페이시스에서 ‘이념편향적인 하향 평등주의 교육으론 나라의 미래 없다’라는 주제로 특강을 하고 있다,1
"계엄 122일 만에…윤석열, 4일 ‘운명의 선고’","헌재, 평결 마쳐…모레 오전 11시 결정문 낭독 헌재 앞은 당분간 ‘진공상태’ 헌법재판소가 윤석열 대통령 탄핵심판 선고기일을 오는 4일로 공지한 1일 경찰이 서울 종로구 헌재 주변을 일반인 접근이 허용되지 않는 ‘진공상태’로 만들기 위해 버스를 다시 배치하고 있다",0
“헌재 난입땐 법치주의 끝장”...탄핵심판 선고 수용 외친 법조계,윤석열 대통령 탄핵 심판을 하루 앞둔 3일 서울 종로구 헌법재판소,0
"민주 ""여당, 분명한 학살 증거에도 뻔뻔하게 거짓말...책임 묻겠다""",더불어민주당은 12.3 비상계엄 당시 국민 학살 계획이 있었다고 말한 이재명 대표를 허위사실 유포 혐의로 고발하겠다는 국민의힘을 향해 분명한 증거에도 뻔뻔하게 거짓말을 한다고 반박했습니다,0
"대선·개헌 동시투표, 하루만에 난관 봉착…시기·범위 동상이몽(종합)","우의장 제안에 국민의힘 찬성했지만…이재명 ""내란 종식이 먼저"" 반대민주, 2단계 개헌론, 국힘 ""권력구조 개편""…국민투표법도 과제, 15일까지 개정 필요(서울=연합뉴스) 박경준 류미나 기자 = 이번 '조기 대선'에서 헌법 개정을 위한 국민투표를 치르자는 정치권의 '동시투표론'이 하루 만에 난관에 부딪혔다",1
"민주 ""尹, 극렬 지지층 선동…헌재 결정 불복""","윤석열 전 대통령이 자신을 지지해 온 단체 '국민변호인단'을 상대로 메시지를 낸 것과 관련해, 더불어민주당은 ""극렬 지지층을 선동해 헌법재판소의 파면 결정을 불복할 셈이냐""고 비판했습니다",0
"박용진 ""한덕수 차출론? 자식은 많지만 제사 지낼 자식 없는 꼴""","- 한덕수 권한대행, '대신할 대'자를 '큰 대'자로 착각한 듯 - 한덕수, 재판관 임명 강행? 헌재 우롱하고 헌법 유린한 것 - 한덕수 차출론? 자식은 많지만 제사 지낼 자식 없는 꼴 - 국민의힘, 윤석열 복권·사면 운운? 민주당 입장에선 '땡큐' - 이재명 약점 보완할 러닝메이트 필요… 민주당도 전략 짜야 [YTN 라디오 신율의 뉴스정면승부] ■ 방송 : FM 94.5 (17:00~19:00) ■ 방송일 : 2025년 4월 9일 (수) ■ 진행 : 신율 명지대 정치외교학과 교수 ■ 대담 : 박용진 전 더불어민주당 의원 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기를 바랍니다",1
"이낙연 前총리 ""탄핵정국…선동 아닌 설득과 자제 필요""","이데일리 유튜브 '신율의 이슈메이커' 출연 헌재 탄핵 선고 후 혼란 우려하며 자제 당부 승복 메시지 없는 윤석열·이재명에 ""아쉽다"" 양극단 정치 완화할 대안으로 다당제 제시 [이데일리 김유성 기자] 윤석열 대통령에 대한 탄핵 심판 선고를 앞두고 이낙연 전 국무총리는 “정치 지도자라면 지지자를 선동할 것이 아니라 설득하고 자제시켜야 한다”며 “폭력은 어떤 경우에도 용납돼서는 안된다”고 강조했다",0
"[윤석열 파면]尹, 관저에서 나경원 만나…""어려운 시기에 역할 고맙다""",나경원 국민의힘 의원이 5일 윤석열 전 대통령을 관저에서 만난 것으로 알려졌다,0
"경찰, 헌재 앞 경찰버스 파손한 남성 구속영장 검토",경찰이 헌법재판소의 윤석열 전 대통령 파면 결정에 격분해 곤봉으로 경찰버스를 부순 남성을 구속 수사하는 방안을 검토하고 있습니다,0
"[현장] ""1000에 76은 학생들에 너무 부담""…김문수·나경원, 청년정책 의기투합","중앙대 학생이 보증금 1000만원에 월세 76만원인 원룸에서 자취를 하고 있다고 하자, 그런 비용은 지방에서 상경한 학생들에게 큰 부담이 될 것이라며 기숙사 확충 등 주거 문제 해결이 시급하다는 점에 공감대를 이뤘다",1
"김문수 “서민 잘 안다”…오세훈, 이재명 견제",[앵커] 한동훈 전 대표와는 잠시 후 스튜디오에서 인터뷰 나눠보겠습니다,1
"檢, '명태균 의혹' 민간인 김건희 소환 조율","검찰, 올초 김여사 측에 소환 조율 시도 '자연인' 김여사 소환도 이른 시일 전망 김건희 여사",0
"""전광훈 못 믿어"" vs ""그래도 힘 실어야""… 보수단체 단일대오 균열조짐","3000만 명 예고했지만 1만8000명 선고당일 집회장소 한남동으로 바꿔 일각서는 ""왜 헌재로 안 왔냐"" 불만 세이브코리아 활동중단에 대안 사라져 일부 지지자 ""전광훈에 힘 실어줘야"" 집회 나오던 국힘 의원들도 종적 감춰 국민의힘 윤상현 의원(오른쪽)과 전광훈 사랑제일교회 목사가 5일 서울 세종대로에서 대한민국바로세우기국민운동본부가 연 광화문 국민대회에 참석해 대화하고 있다",1
"투·개표 절차 공개…""가짜 투표용지"" 주장에는",인쇄하는 잉크젯 프린트기 특성 때문이라고 선관위는 설명했습니다,0
‘방위비 맞교환’엔 선 그은 정부 “관세율 완화가 최우선”,"총리실, 경제·통상 등 여러 현안과 함께 논의 가능성 시사 한덕수·트럼프 통화 관련 “우호적 분위기서 충분한 대화” 협상 잘될까 시민들이 9일 서울역에서 TV를 통해 한덕수 대통령 권한대행 겸 국무총리와 도널드 트럼프 미국 대통령의 전날 통화 관련 뉴스를 보고 있다",1
"이철우 “자유 우파, 사상전 밀려…미스트롯 방식 경선 해야”",이철우 경북지사,0
"부산시 교육감·거제시장·아산시장 재보선, 야권 후보 '약진'","중 65만3342명(22.8%) 투표했다.부산시교육감 재선거에는 진보 진영에선 김석준 전 부산시교육감이, 보수진영에선 윤석열 대통령 대선 캠프 출신 정승윤 부산대 법학전문대학원 교수, 최윤홍 전 부산시교육감 권한대행 부교육감이 후보로 나섰다",0
"“욕심은 없다”던 김문수, 대선 정면 돌파 시사.. 尹 탄핵에, 보수 ‘불복 프레임’ 깃발 드나",기정사실화했다는 점에서 절차적 논란도 피하기 어려울 것으로 전망됩니다,0
‘적대적 두 국가’로 고착된 남북관계…충돌 가능성 줄이는 게 가장 중요,장관은 “남북관계는 장기간 여러 가지가 중첩돼 악화했기에 쉽게 풀릴 수 없다”며 “접경지역에서 긴장을 완화해 충돌 가능성을 낮추는 것이 제일 중요하다”고 말했다,1
"[뉴스하이킥] 신용한 ""尹 관저 퇴거, 잘 짜인 '청년팔이'.. 국민에겐 '프로 염장러'""","- 18마리 반려견, 반려묘.",1
"김문수, 시민단체 출마 촉구에 “나라 이렇게 가선 안돼”...입당은 “봐서”",방향을 잃은 국민들은 위기에서 헤어 나오지 못할 것”이라고 밝혔다,1
"[데일리안 오늘뉴스 종합] 이재명 또 ""개헌 중요하지만 지금은 내란 종식이 먼저"", 김두관 민주당 첫 출사표…""제7공화국 여는 개헌 대통령 되겠다"" 등",이재명 더불어민주당 대표가 7일 오전 국회에서 열린 더불어민주당 최고위원회의에 참석하고 있다,1
'이때' 1위 하면 대통령 당선된다?…대선 통계 살펴보니 [신현보의 딥데이터],정치권에서는 6월 3일을 유력한 선거일로 점친다,0
"[뉴스NIGHT] 한 대행, 헌법재판관 지명...정치권 대선출마 '러시'",설명이 되는데요,1
"민주, 대선 경선룰 진통…국민 100%냐, 국민·당원 50%씩이냐",민주당 대선특별당규준비위 1차 회의(서울=연합뉴스) 김주성 기자 = 9일 서울 여의도 국회에서 열린 더불어민주당 대선특별당규준비위원회 1차 회의에서 이춘석 위원장(왼쪽 세번째)이 발언하고 있다,1
87체제 대통령 8명 중 4명 구속… 무소불위 권한이 ‘비극의 씨앗’ [심층기획-새로운 대한민국으로],대선까지 남은 두 달간의 시간이 턱없이 부족할 것이라는 지적도 나온다,0
"유승민 ""국민의힘 후보 선출 방식은 대국민 사기""",국민의힘 유승민 전 의원은 당이 대선 경선 과정 모두에 '역선택 방지 조항'을 도입하기로 한 것은 국민을 모욕하는 '경선 룰'이며 국민을 대상으로 사기를 친 거라고 비판했습니다,0
“먹고사는 문제가 1순위”…‘경제 양극화 해결사’ 자처한 이재명,시 제1 국정 목표로 경제성장을 제시했다,0
"[단독] 헌재, '한덕수 지명 재판관' 가처분 이르면 다음주 결론…마은혁, 쟁점 정리 착수","가처분 신청 사건에 주심을 배당하며 본격 심리 절차에 들어갔습니다.무작위 배당을 통해 마은혁 재판관이 주심을 맡게 됐습니다.관련 TF를 꾸린 마 재판관은 오는 15일 평의에서 '사건 쟁점 보고'를 진행할 예정인 것으로 파악됐습니다.'사건 쟁점 보고'는 사건의 쟁점들을 재판관 전원이 공유하는 절차입니다.가처분 사건의 특성상 곧바로 평결로 이어질 수도 있는데, 문형배, 이미선 재판관이 퇴임하는 오는 18일 전에 결론이 나올 가능성도 있습니다.가처분은 본 사건보다 심사 기준이 상대적으로 낮고, 재판관 9인 가운데 과반인 5인 이상만 동의하면 인용됩니다.이럴 경우 헌법소원 판단이 내려지기까지 한 대행의 후보자 지명 효력은 정지됩니다.헌재의 심리속도에 따라 조기 대선 전까지 효력 정지가 지속될 가능성도 배제할 수 없습니다.헌재는 또 가처분 사건이 진행 중이라는 이유로, 한 대행이 지명한 후보자들의 인사청문회 준비팀 역시 꾸리지 않은 것으로 파악됐습니다.TV조선 한송원입니다.",0
경계 강화하는 헌재,(서울=연합뉴스) 임화영 기자 = 윤석열 대통령 탄핵 심판 선고일을 이틀 앞둔 2일 서울 종로구 헌법재판소 앞에서 경찰이 경계 근무를 서고 있다,1
"[단도직입] 우원식 '대선·개헌 동시 투표' 제안 사흘 만에 철회, 왜",■ 방송 : JTBC 오대영 라이브 / 진행 : 오대영■ 저작권은 JTBC 뉴스에 있습니다,0
이준석 “젊은 女에게 비호감? 동탄서도 당선됐는데…”,평균 지지도를 많이 봤다”며 성별에 따른 지지도 격차가 없었다고 밝혔다,1
"국민의힘 지도부도 ""조기 대선에 尹 영향? 재보선 득표율 보라""",밀어가지고 그 후보가 이재명 대표를 이길 수 있다면 그렇게 하실 것이다,0
"이낙연 출마 고민중인 새민주,`뉴DJP연합` 제시","버금가는 정치적 책임을 이 전 대표도 져야한다""고 날을 세웠다",1
"정부, 이완규·함상훈 청문요청서 이르면 내주초 국회로 보낼 듯",인사청문요청서를 국회에 송부하게 된다,0
"美 ‘조선·원전·LNG 협력’ 요청에..韓 “상호관세, 장애 될 수도”",경제협력에 장애가 초래돼선 안 될 것”이라며 “양측 우려사항 해소 및 상호 윈윈 할 수 있는 해법 마련을 지속 협의해나가자”고 역제안했다,0
"민주 ""헌법재판관 후보 자진사퇴해야"" 압박에도…`尹 친구` 이완규 ""대행 결정 존중"" 일축",후임으로 이 처장과 함상훈 서울고등법원 부장판사를 전격 지명했다,0
'대선의 ㄷ자'도 꺼내지 말랬는데…트럼프도 궁금한 한덕수 출마 [뉴스와이드],출연자>이재영 국민의힘 강동을 당협위원장박성민 전 더불어민주당 최고위원 #MBN#뉴스와이드 #한성원 #국민의힘 #한동훈 #서태지 #이재명 #한덕수 #대선 #후보 #출마 #트럼프 #통화 #미국 #CNN,1
"[속보]한덕수, 트럼프와 첫 통화···‘트럼프 2기’ 78일 만에 한·미 첫 정상외교","28분간 통화…“동맹·경제협력·북핵 문제 협의” 트럼프, 방위비 분담금 재협상 가능성 시사 한덕수 대통령 권한대행 겸 국무총리와 도널드 트럼프 미국 대통령의 첫 전화 통화가 8일 이뤄졌다",0
"계엄 122일 만에…윤석열, 4일 ‘운명의 선고’",헌재소장 권한대행이 결정문의 주문 낭독을 마치는 즉시 효력이 발생한다,0
민주 '당원 50%·여론조사 50%' 경선..사상 첫 16~18살도 참여,정당법 개정으로 정당 가입 연령 하한이 18살에서 16살로 낮아진 점을 반영한 겁니다,0
부산 정치권도 대선 체제…표심 전략은?,"현안을 끝까지 챙기겠다""는 메시지로 부산 민심을 달랠 전략을 짜는 중입니다",0
질문에 답하는 김동연 경기도지사,(광명=연합뉴스) 홍기원 기자 = 김동연 경기도지사가 12일 경기도 광명시 신안산선 지하터널 공사장 붕괴 사고 현장을 살펴본 후 취재진 질문에 답하고 있다,1
"중국 단체관광 한시적 무비자, '반중정서'에 약될까",【 앵커멘트 】 우리 사회에 거세지는 반중 정서에 대한 우려가 많습니다,0
진보당 대선 경선에 김재연·강성희 도전장,21대 대통령 선거 후보를 선출하는 진보당 당내 경선에 김재연 상임대표와 강성희 전 의원이 출마했습니다,0
"황우여, 한덕수 '꽃가마설' 일축..""당헌상 불가능, 경선룰 변경? 시간이 없다""",해줘야 공직자 혹시 공직자 중에 사퇴 안 하신 분들이 결심을 할 수가 있죠,1
"부산구치소 이전 '공회전'·금융 자사고 유치 탈락, 힘 빠진 장제원 역점 사업","입지선정위원회’를 꾸리고 1억 6000만 원을 투입해 본격적인 이전 부지 검토에 나섰고, 같은 해 11월 강서구 대저동 일대를 통합 이전지로 공식 권고했다.하지만 장 전 의원이 제22대 총선 불출마를 선언하고 정치권에서 사실상 퇴장하면서, 이전 논의는 급속히 식었다",1
"[뉴스하이킥] 김상욱 ""'1호 당원' 尹, 징계 당연.. 일반 당원들은 의원들과 다르게 판단할 것""",경선룰은 정해졌습니까? 아직 안 정해졌죠? ◎ 김상욱 > 구체적으로 아직 나온 것 같지는 않고요,1
"윤 ""나라·국민 위한 새 길 찾을 것""...본격 사저정치 예고",강조했습니다,0
"[뉴스프라임] 트럼프, '패키지 협상' 시사 파장...돌파구는?",트럼프 대통령이 공화당 대선 후보시절 골프장에서 트럼프 대통령을 암살을 시도하려 한 남성이 붙잡혔는데요,1
"국민 삶, 제대로 한번 바꿔보겠다... <분노를 넘어, 김동연> 출간",9일 대선 출마선언 맞춰 세 번째 저서 출간..,0
"군 의료 개혁, 이제는 '의무군' 창설이다",내장이 쏟아져 나온 병사의 몸에 내장들을 제 위치에 넣고 지혈 후 상처를 봉합해 완치시킨 기록도 있다,1
"진성준 ""최상목 탄핵안, 법사위 조사 없이 즉각 처리해야""",박범계 더불어민주당 의원이 4일 오후 서울 여의도 국회에서 열린 본회의에서 최상목 기획재정부장관 탄핵소추안의 법제사법위원회로의 회부 동의의 건 제안설명을 하고 있다,0
"민주 '50 대 50' 경선룰 결정...오세훈, 불출마 선언",보이지 않는 손이 작용했을 수 있다라고 생각하셨어요 어떻게 보십니까? [김기흥] 제가 볼 때 본인이 판단을 했을 거라고 봅니다,1
[따져보니] 차기 대통령 집무실…또 옮기나?,[앵커]조기 대선 일정이 확정되면서 차기 대통령의 집무실은 어디가 될지 관심이 쏠리고 있습니다,0
광명 신안산선 붕괴 사고 현장 찾은 김동연,(광명=연합뉴스) 홍기원 기자 = 김동연 경기도지사가 12일 경기도 광명시 신안산선 지하터널 공사장 붕괴 사고 현장을 살펴본 후 나오고 있다,0
"'친문' 김경수, 13일 세종에서 출마 선언…""지방 분권의 의미""",[the300] [서울=뉴시스] 김경수 전 경남지사가 4일 서울 종로구 안국역 인근에서 열린 '윤석열 8대0 파면을 위한 결의대회'에 참석해 시민들과 인사하고 있다,1
"[속보] 한덕수 대행, 트럼프 통화서 '조선·LNG·무역균형' 협력 의지 강조",[파이낸셜뉴스],0
[아는기자]격동의 4월…두 가지 경우의 수는?,않겠나 보고 있더라고요,0
"법무장관 대행 ""한덕수 재판관 지명, 행정부 수반으로서 임명한 것""",김석우 법무부 장관 직무대행,1
"국민의힘 ""이재명, '계엄 때 1만 명 학살 계획' 허위 사실 유포""",▲ 국민의힘 주진우 의원 국민의힘은 '12·3 비상계엄 당시 국민 학살 계획이 있었다'는 더불어민주당 이재명 대표의 발언에 대해 법적 조치를 예고했습니다,1
빨라진 조기 대선 시계...또다시 띄운 '개헌',넘기는 것은 실제 국민의 차기 대권주자에 대한 선택권을 제한하는 것이기 때문에 하루라도 빨리 해야 합니다,0
조기 사퇴? 경선 후 사퇴? ‘단체장 잠룡’ 출마에 경선 시계 빨라진다,사퇴 기한 이전’에 마무리하려 할 것이기 때문이다,0
"청년·국민 변호인단만 콕 집어 ""감사"" ...""尹, 망상에 빠져있는 것"" [Y녹취록]","■ 진행 : 장원석 앵커, 윤보리 앵커 ■ 출연 : 김동원 국민의힘 대변인, 정기남 전 더불어민주당 선대위 대변인 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다",1
이준석 “젊은 女에게 비호감? 동탄서도 당선됐는데…”,원하는 게 무엇인지 알고 맞춤형 공약을 내세운다는 것”이라고 밝혔다,1
"'룰의 전쟁' 시작?...양당, 경선규칙 논의 착수",[앵커] 차기 대권 주자들이 잇달아 출사표를 던지면서 거대 양당은 각 당내 경선 규칙 논의에 본격 착수했습니다,0
111일 만에 결론 나는 尹의 운명…대혼돈 끝낼 ‘승복의 시간’ 온다,선고기일을 오는 4일 오전 11시로 발표했다,1
"헌재, 계엄 위헌·위법 인정…尹 형사재판에도 여파(종합)",내란 사건 첫 공판기일 14일 오전 10시 - 불소추특권 사라져 새 혐의 추가 가능성 윤석열 전 대통령이 파면되면서 내란 사건 형사 재판에도 여파가 미칠 것으로 전망된다,0
